SBY 23:36:06 [fir_miter_bmc] Removing directory '/home/praneeth/track_c/case2_fir/fir_miter_bmc'.
SBY 23:36:06 [fir_miter_bmc] Copy '/home/praneeth/track_c/case2_fir/miter_gold.v' to '/home/praneeth/track_c/case2_fir/fir_miter_bmc/src/miter_gold.v'.
SBY 23:36:06 [fir_miter_bmc] Copy '/home/praneeth/track_c/case2_fir/miter_gate.v' to '/home/praneeth/track_c/case2_fir/fir_miter_bmc/src/miter_gate.v'.
SBY 23:36:06 [fir_miter_bmc] Copy '/home/praneeth/track_c/case2_fir/fir_miter.v' to '/home/praneeth/track_c/case2_fir/fir_miter_bmc/src/fir_miter.v'.
SBY 23:36:06 [fir_miter_bmc] engine_0: smtbmc yices
SBY 23:36:06 [fir_miter_prove] Removing directory '/home/praneeth/track_c/case2_fir/fir_miter_prove'.
SBY 23:36:06 [fir_miter_prove] Copy '/home/praneeth/track_c/case2_fir/miter_gold.v' to '/home/praneeth/track_c/case2_fir/fir_miter_prove/src/miter_gold.v'.
SBY 23:36:06 [fir_miter_prove] Copy '/home/praneeth/track_c/case2_fir/miter_gate.v' to '/home/praneeth/track_c/case2_fir/fir_miter_prove/src/miter_gate.v'.
SBY 23:36:06 [fir_miter_prove] Copy '/home/praneeth/track_c/case2_fir/fir_miter.v' to '/home/praneeth/track_c/case2_fir/fir_miter_prove/src/fir_miter.v'.
SBY 23:36:06 [fir_miter_prove] engine_0: smtbmc yices
SBY 23:36:06 [fir_miter_bmc] base: starting process "cd fir_miter_bmc/src; yosys -ql ../model/design.log ../model/design.ys"
SBY 23:36:06 [fir_miter_prove] base: starting process "cd fir_miter_prove/src; yosys -ql ../model/design.log ../model/design.ys"
SBY 23:36:06 [fir_miter_bmc] base: Warning: Replacing memory \c with list of registers. See miter_gate.v:19
SBY 23:36:37 [fir_miter_prove] engine_0.basecase: ##   0:00:30  Checking assertions in step 32..
SBY 23:36:37 [fir_miter_bmc] engine_0: ##   0:00:30  Checking assertions in step 32..
SBY 23:36:38 [fir_miter_prove] engine_0.basecase: ##   0:00:32  Checking assumptions in step 33..
SBY 23:36:38 [fir_miter_bmc] engine_0: ##   0:00:32  Checking assumptions in step 33..
SBY 23:36:38 [fir_miter_prove] engine_0.basecase: ##   0:00:32  Checking assertions in step 33..
SBY 23:36:38 [fir_miter_bmc] engine_0: ##   0:00:32  Checking assertions in step 33..
SBY 23:36:40 [fir_miter_prove] engine_0.basecase: ##   0:00:33  Checking assumptions in step 34..
SBY 23:36:40 [fir_miter_bmc] engine_0: ##   0:00:33  Checking assumptions in step 34..
SBY 23:36:40 [fir_miter_prove] engine_0.basecase: ##   0:00:33  Checking assertions in step 34..
SBY 23:36:40 [fir_miter_bmc] engine_0: ##   0:00:33  Checking assertions in step 34..
SBY 23:36:41 [fir_miter_prove] engine_0.basecase: ##   0:00:34  Checking assumptions in step 35..
SBY 23:36:41 [fir_miter_bmc] engine_0: ##   0:00:34  Checking assumptions in step 35..
SBY 23:36:41 [fir_miter_prove] engine_0.basecase: ##   0:00:34  Checking assertions in step 35..
SBY 23:36:41 [fir_miter_bmc] engine_0: ##   0:00:34  Checking assertions in step 35..
SBY 23:36:42 [fir_miter_prove] engine_0.basecase: ##   0:00:36  Checking assumptions in step 36..
SBY 23:36:42 [fir_miter_bmc] engine_0: ##   0:00:36  Checking assumptions in step 36..
SBY 23:36:42 [fir_miter_prove] engine_0.basecase: ##   0:00:36  Checking assertions in step 36..
SBY 23:36:42 [fir_miter_bmc] engine_0: ##   0:00:36  Checking assertions in step 36..
SBY 23:36:43 [fir_miter_prove] engine_0.basecase: ##   0:00:37  Checking assumptions in step 37..
SBY 23:36:43 [fir_miter_bmc] engine_0: ##   0:00:37  Checking assumptions in step 37..
SBY 23:36:43 [fir_miter_prove] engine_0.basecase: ##   0:00:37  Checking assertions in step 37..
SBY 23:36:43 [fir_miter_bmc] engine_0: ##   0:00:37  Checking assertions in step 37..
SBY 23:36:45 [fir_miter_prove] engine_0.basecase: ##   0:00:38  Checking assumptions in step 38..
SBY 23:36:45 [fir_miter_prove] engine_0.basecase: ##   0:00:38  Checking assertions in step 38..
SBY 23:36:45 [fir_miter_bmc] engine_0: ##   0:00:38  Checking assumptions in step 38..
SBY 23:36:45 [fir_miter_bmc] engine_0: ##   0:00:38  Checking assertions in step 38..
SBY 23:36:46 [fir_miter_prove] engine_0.basecase: ##   0:00:40  Checking assumptions in step 39..
SBY 23:36:46 [fir_miter_prove] engine_0.basecase: ##   0:00:40  Checking assertions in step 39..
SBY 23:36:46 [fir_miter_bmc] engine_0: ##   0:00:40  Checking assumptions in step 39..
SBY 23:36:46 [fir_miter_bmc] engine_0: ##   0:00:40  Checking assertions in step 39..
SBY 23:36:47 [fir_miter_prove] engine_0.basecase: ##   0:00:41  Status: passed
SBY 23:36:47 [fir_miter_prove] engine_0.basecase: finished (returncode=0)
SBY 23:36:47 [fir_miter_prove] engine_0.basecase: Status returned by engine for basecase: pass
SBY 23:36:47 [fir_miter_prove] summary: Elapsed clock time [H:MM:SS (secs)]: 0:00:41 (41)
SBY 23:36:47 [fir_miter_prove] summary: Elapsed process time [H:MM:SS (secs)]: 0:00:46 (46)
SBY 23:36:47 [fir_miter_prove] summary: engine_0 (smtbmc yices) returned pass for basecase
SBY 23:36:47 [fir_miter_prove] summary: engine_0 (smtbmc yices) returned FAIL for induction
SBY 23:36:47 [fir_miter_prove] summary: counterexample trace [induction]: fir_miter_prove/engine_0/trace_induct.vcd
SBY 23:36:47 [fir_miter_prove] summary:   failed assertion fir_miter._witness_.check_assert_fir_miter_v_25_11 at fir_miter.v:25.24-25.53
SBY 23:36:47 [fir_miter_prove] DONE (UNKNOWN, rc=4)
SBY 23:36:47 [fir_miter_bmc] engine_0: ##   0:00:41  Status: passed
SBY 23:36:47 [fir_miter_bmc] engine_0: finished (returncode=0)
SBY 23:36:47 [fir_miter_bmc] engine_0: Status returned by engine: pass
SBY 23:36:47 [fir_miter_bmc] summary: Elapsed clock time [H:MM:SS (secs)]: 0:00:41 (41)
SBY 23:36:47 [fir_miter_bmc] summary: Elapsed process time [H:MM:SS (secs)]: 0:01:27 (87)
SBY 23:36:47 [fir_miter_bmc] summary: engine_0 (smtbmc yices) returned pass
SBY 23:36:47 [fir_miter_bmc] summary: engine_0 did not produce any traces
SBY 23:36:47 [fir_miter_bmc] DONE (PASS, rc=0)
SBY 23:36:47 The following tasks failed: ['prove']
